,time,zone_id,queue,charging,id
0,2020-10-01 00:00:00+00:00,769,0,0,769
1,2020-10-04 12:19:48.415781,769,0,1,769
2,2020-10-05 18:18:24.229184,769,0,1,769
3,2020-10-06 09:08:23.829877,769,0,1,769
4,2020-10-07 13:26:39.023796,769,0,1,769
5,2020-10-11 07:28:35.141901,769,0,1,769
6,2020-10-13 17:32:11.922381,769,0,1,769
7,2020-10-01 00:00:00+00:00,2072,0,0,2072
8,2020-10-02 05:34:21.793287,2072,0,1,2072
9,2020-10-02 07:05:17.624465,2072,0,2,2072
10,2020-10-03 06:15:37.812705,2072,0,1,2072
11,2020-10-03 07:38:55.926975,2072,0,2,2072
12,2020-10-03 09:22:58.478861,2072,0,3,2072
13,2020-10-03 11:53:48.212784,2072,0,4,2072
14,2020-10-04 11:31:45.176292,2072,0,1,2072
15,2020-10-04 11:47:41.564876,2072,0,2,2072
16,2020-10-04 12:25:14.106726,2072,0,3,2072
17,2020-10-04 16:19:22.839721,2072,0,4,2072
18,2020-10-04 16:44:57.252809,2072,0,5,2072
19,2020-10-04 16:51:49.447754,2072,0,6,2072
20,2020-10-04 20:03:28.308331,2072,0,4,2072
21,2020-10-05 06:22:05.613417,2072,0,1,2072
22,2020-10-05 07:35:20.592794,2072,0,2,2072
23,2020-10-05 08:09:33.596305,2072,0,3,2072
24,2020-10-05 11:07:27.263770,2072,0,4,2072
25,2020-10-05 12:20:12.887639,2072,0,4,2072
26,2020-10-05 16:55:45.597556,2072,0,2,2072
27,2020-10-06 07:12:31.193874,2072,0,1,2072
28,2020-10-09 08:16:57.972824,2072,0,1,2072
29,2020-10-09 10:26:25.404201,2072,0,2,2072
30,2020-10-09 10:59:39.699065,2072,0,3,2072
31,2020-10-09 12:19:06.028054,2072,0,4,2072
32,2020-10-09 12:58:07.316634,2072,0,5,2072
33,2020-10-09 15:34:09.851164,2072,0,5,2072
34,2020-10-09 18:14:40.813964,2072,0,3,2072
35,2020-10-09 20:19:01.738549,2072,0,3,2072
36,2020-10-09 20:22:48.345850,2072,0,4,2072
37,2020-10-09 20:24:36.944436,2072,0,5,2072
38,2020-10-10 06:51:00.319949,2072,0,1,2072
39,2020-10-10 13:27:38.518717,2072,0,1,2072
40,2020-10-10 20:22:10.346206,2072,0,1,2072
41,2020-10-11 16:04:35.481395,2072,0,1,2072
42,2020-10-11 18:38:58.921491,2072,0,2,2072
43,2020-10-11 19:52:47.579286,2072,0,3,2072
44,2020-10-13 08:02:48.339861,2072,0,1,2072
45,2020-10-13 10:17:22.587613,2072,0,2,2072
46,2020-10-13 19:45:19.357332,2072,0,1,2072
47,2020-10-14 06:25:19.013268,2072,0,1,2072
48,2020-10-14 15:14:08.554432,2072,0,1,2072
49,2020-10-01 00:00:00+00:00,770,0,0,770
50,2020-10-03 23:15:01.146402,770,0,1,770
51,2020-10-04 16:01:29.898652,770,0,1,770
52,2020-10-05 06:31:43.349540,770,0,1,770
53,2020-10-05 11:29:07.624444,770,0,2,770
54,2020-10-07 08:12:22.974151,770,0,1,770
55,2020-10-07 22:14:40.995306,770,0,1,770
56,2020-10-10 16:32:00.682971,770,0,1,770
57,2020-10-12 08:41:11.940950,770,0,1,770
58,2020-10-14 07:52:56.072886,770,0,1,770
59,2020-10-01 00:00:00+00:00,308,0,0,308
60,2020-10-02 19:32:09.360627,308,0,1,308
61,2020-10-03 14:15:17.446649,308,0,1,308
62,2020-10-03 18:19:10.298892,308,0,2,308
63,2020-10-05 19:42:08.359501,308,0,1,308
64,2020-10-05 20:29:57.877481,308,0,2,308
65,2020-10-08 21:23:09.586752,308,0,1,308
66,2020-10-09 19:50:39.835544,308,0,1,308
67,2020-10-10 02:12:16.749684,308,0,1,308
68,2020-10-10 21:29:01.141890,308,0,1,308
69,2020-10-12 12:52:17.497270,308,0,1,308
70,2020-10-12 20:37:26.297847,308,0,1,308
71,2020-10-12 21:48:17.402881,308,0,2,308
72,2020-10-13 10:12:58.023696,308,0,1,308
73,2020-10-13 14:36:32.358639,308,0,2,308
74,2020-10-13 21:58:56.021065,308,0,1,308
75,2020-10-01 00:00:00+00:00,825,0,0,825
76,2020-10-05 07:50:57.569955,825,0,1,825
77,2020-10-10 07:09:10.417758,825,0,1,825
78,2020-10-10 07:27:54.272913,825,0,2,825
79,2020-10-10 16:54:36.664796,825,0,1,825
80,2020-10-12 06:48:48.400946,825,0,1,825
81,2020-10-12 17:28:34.821112,825,0,1,825
82,2020-10-13 18:54:50.413290,825,0,1,825
83,2020-10-14 08:04:14.992549,825,0,1,825
84,2020-10-01 00:00:00+00:00,719,0,0,719
85,2020-10-03 03:01:41.923609,719,0,1,719
86,2020-10-04 00:31:31.822009,719,0,1,719
87,2020-10-05 17:44:13.106757,719,0,1,719
88,2020-10-06 19:17:20.875976,719,0,1,719
89,2020-10-10 01:07:28.528675,719,0,1,719
90,2020-10-10 02:36:58.276678,719,0,2,719
91,2020-10-12 09:38:26.488613,719,0,1,719
92,2020-10-12 11:58:45.778253,719,0,2,719
93,2020-10-12 20:01:55.709093,719,0,1,719
94,2020-10-14 00:58:34.819247,719,0,1,719
95,2020-10-14 13:22:17.113421,719,0,1,719
96,2020-10-01 00:00:00+00:00,717,0,0,717
97,2020-10-09 21:49:45.844295,717,0,1,717
98,2020-10-10 08:33:22.631433,717,0,1,717
99,2020-10-12 07:15:24.213514,717,0,1,717
100,2020-10-13 09:13:34.445748,717,0,1,717
101,2020-10-14 11:01:35.415763,717,0,1,717
102,2020-10-01 00:00:00+00:00,876,0,0,876
103,2020-10-02 23:17:07.603447,876,0,1,876
104,2020-10-04 16:37:26.971116,876,0,1,876
105,2020-10-05 13:15:57.434776,876,0,1,876
106,2020-10-06 16:58:56.489346,876,0,1,876
107,2020-10-08 16:19:25.962326,876,0,1,876
108,2020-10-09 09:55:25.741395,876,0,1,876
109,2020-10-09 13:14:53.034079,876,0,2,876
110,2020-10-09 20:27:49.756249,876,0,1,876
111,2020-10-09 22:56:45.614056,876,0,2,876
112,2020-10-10 19:10:25.573645,876,0,1,876
113,2020-10-13 20:15:09.416740,876,0,1,876
114,2020-10-01 00:00:00+00:00,707,0,0,707
115,2020-10-02 22:01:24.351221,707,0,1,707
116,2020-10-03 00:05:56.104556,707,0,2,707
117,2020-10-04 20:31:36.511056,707,0,1,707
118,2020-10-05 21:30:03.104249,707,0,1,707
119,2020-10-08 18:18:21.017158,707,0,1,707
120,2020-10-12 20:35:29.146196,707,0,1,707
121,2020-10-14 09:24:15.338925,707,0,1,707
122,2020-10-01 00:00:00+00:00,716,0,0,716
123,2020-10-02 23:37:38.916551,716,0,1,716
124,2020-10-03 12:03:28.187331,716,0,1,716
125,2020-10-04 22:16:04.583977,716,0,1,716
126,2020-10-06 00:58:23.913173,716,0,1,716
127,2020-10-07 09:21:52.336055,716,0,1,716
128,2020-10-07 13:04:21.034404,716,0,2,716
129,2020-10-10 22:55:59.378934,716,0,1,716
130,2020-10-10 23:34:20.820176,716,0,2,716
131,2020-10-11 01:28:36.923419,716,0,3,716
132,2020-10-11 02:44:11.090171,716,0,4,716
133,2020-10-13 19:08:07.272414,716,0,1,716
134,2020-10-01 00:00:00+00:00,828,0,0,828
135,2020-10-04 23:50:30.679050,828,0,1,828
136,2020-10-06 13:24:42.218031,828,0,1,828
137,2020-10-07 12:22:48.344794,828,0,1,828
138,2020-10-07 23:37:22.810566,828,0,1,828
139,2020-10-08 13:15:04.157509,828,0,1,828
140,2020-10-14 10:24:43.383196,828,0,1,828
141,2020-10-01 00:00:00+00:00,827,0,0,827
142,2020-10-04 18:32:51.539324,827,0,1,827
143,2020-10-10 13:02:03.038980,827,0,1,827
144,2020-10-10 13:17:40.981597,827,0,2,827
145,2020-10-11 19:30:54.125666,827,0,1,827
146,2020-10-01 00:00:00+00:00,547,0,0,547
147,2020-10-03 00:46:38.357161,547,0,1,547
148,2020-10-04 14:39:17.071846,547,0,1,547
149,2020-10-04 20:03:40.498845,547,0,1,547
150,2020-10-04 22:31:09.774578,547,0,2,547
151,2020-10-06 14:13:27.695096,547,0,1,547
152,2020-10-08 22:29:05.616017,547,0,1,547
153,2020-10-10 14:30:15.146643,547,0,1,547
154,2020-10-11 02:49:19.076934,547,0,1,547
155,2020-10-12 12:22:09.842158,547,0,1,547
156,2020-10-01 00:00:00+00:00,942,0,0,942
157,2020-10-04 19:47:23.862324,942,0,1,942
158,2020-10-04 19:58:07.808973,942,0,2,942
159,2020-10-05 02:49:34.429129,942,0,1,942
160,2020-10-07 21:18:20.963789,942,0,1,942
161,2020-10-09 19:25:10.327033,942,0,1,942
162,2020-10-10 19:26:28.058629,942,0,1,942
163,2020-10-13 11:28:41.482785,942,0,1,942
164,2020-10-01 00:00:00+00:00,436,0,0,436
165,2020-10-07 15:52:06.555975,436,0,1,436
166,2020-10-08 11:58:51.345053,436,0,1,436
167,2020-10-09 00:18:57.953630,436,0,1,436
168,2020-10-10 03:39:30.271199,436,0,1,436
169,2020-10-13 21:02:54.860518,436,0,1,436
170,2020-10-14 00:41:11.219457,436,0,2,436
171,2020-10-14 10:37:57.490092,436,0,1,436
172,2020-10-01 00:00:00+00:00,594,0,0,594
173,2020-10-05 19:51:15.993565,594,0,1,594
174,2020-10-09 16:45:35.305208,594,0,1,594
175,2020-10-09 23:04:09.743900,594,0,1,594
176,2020-10-10 13:18:30.323652,594,0,1,594
177,2020-10-10 20:43:44.998570,594,0,1,594
178,2020-10-11 09:56:53.202202,594,0,1,594
179,2020-10-11 17:51:03.021032,594,0,1,594
180,2020-10-12 16:22:18.611770,594,0,1,594
181,2020-10-13 17:24:34.391085,594,0,1,594
182,2020-10-01 00:00:00+00:00,660,0,0,660
183,2020-10-03 23:49:07.989153,660,0,1,660
184,2020-10-04 04:49:41.913028,660,0,2,660
185,2020-10-04 19:18:50.371996,660,0,1,660
186,2020-10-05 11:01:31.056477,660,0,1,660
187,2020-10-05 17:14:30.172184,660,0,1,660
188,2020-10-07 20:24:20.001348,660,0,1,660
189,2020-10-09 13:56:27.506775,660,0,1,660
190,2020-10-09 20:27:57.154265,660,0,1,660
191,2020-10-10 00:29:29.410095,660,0,2,660
192,2020-10-10 04:46:53.308282,660,0,2,660
193,2020-10-11 09:43:52.602728,660,0,1,660
194,2020-10-11 15:12:13.170594,660,0,1,660
195,2020-10-11 23:50:49.205182,660,0,1,660
196,2020-10-01 00:00:00+00:00,933,0,0,933
197,2020-10-03 13:34:57.267229,933,0,1,933
198,2020-10-04 13:23:13.964335,933,0,1,933
199,2020-10-04 16:31:52.127145,933,0,2,933
200,2020-10-04 20:26:56.173700,933,0,2,933
201,2020-10-04 23:52:01.762045,933,0,2,933
202,2020-10-05 19:59:24.099647,933,0,1,933
203,2020-10-07 12:42:20.615636,933,0,1,933
204,2020-10-07 14:16:19.018801,933,0,2,933
205,2020-10-07 17:07:18.379109,933,0,3,933
206,2020-10-07 20:06:11.128335,933,0,2,933
207,2020-10-09 22:18:47.139940,933,0,1,933
208,2020-10-10 07:57:07.181911,933,0,1,933
209,2020-10-10 08:50:16.626938,933,0,2,933
210,2020-10-10 13:31:49.889618,933,0,2,933
211,2020-10-01 00:00:00+00:00,708,0,0,708
212,2020-10-05 12:54:24.728494,708,0,1,708
213,2020-10-10 13:30:19.255053,708,0,1,708
214,2020-10-01 00:00:00+00:00,877,0,0,877
215,2020-10-04 10:45:34.128894,877,0,1,877
216,2020-10-05 10:45:53.411133,877,0,1,877
217,2020-10-06 20:23:33.097481,877,0,1,877
218,2020-10-08 14:44:37.477613,877,0,1,877
219,2020-10-14 09:31:41.423044,877,0,1,877
220,2020-10-01 00:00:00+00:00,664,0,0,664
221,2020-10-01 15:57:17.973608,664,0,1,664
222,2020-10-03 11:46:55.475706,664,0,1,664
223,2020-10-04 01:34:52.667520,664,0,1,664
224,2020-10-04 13:46:27.924076,664,0,1,664
225,2020-10-04 22:05:59.663085,664,0,1,664
226,2020-10-05 02:43:49.053163,664,0,2,664
227,2020-10-05 15:38:03.694347,664,0,1,664
228,2020-10-05 19:49:16.436773,664,0,2,664
229,2020-10-05 19:57:51.255462,664,0,3,664
230,2020-10-06 00:13:15.992533,664,0,3,664
231,2020-10-06 06:44:20.776857,664,0,1,664
232,2020-10-07 16:45:41.900382,664,0,1,664
233,2020-10-10 02:38:39.740792,664,0,1,664
234,2020-10-10 09:13:23.892753,664,0,1,664
235,2020-10-11 21:51:37.033675,664,0,1,664
236,2020-10-01 00:00:00+00:00,883,0,0,883
237,2020-10-02 08:58:19.992273,883,0,1,883
238,2020-10-04 19:18:07.674644,883,0,1,883
239,2020-10-05 19:42:14.381702,883,0,1,883
240,2020-10-10 22:10:40.097127,883,0,1,883
241,2020-10-11 03:29:56.316287,883,0,1,883
242,2020-10-13 11:42:43.798127,883,0,1,883
243,2020-10-01 00:00:00+00:00,820,0,0,820
244,2020-10-02 22:08:59.696434,820,0,1,820
245,2020-10-03 16:56:17.274965,820,0,1,820
246,2020-10-03 20:35:10.243998,820,0,2,820
247,2020-10-04 10:14:58.775780,820,0,1,820
248,2020-10-04 17:59:32.379324,820,0,1,820
249,2020-10-04 19:50:08.593182,820,0,2,820
250,2020-10-05 10:10:43.522909,820,0,1,820
251,2020-10-07 09:56:23.406594,820,0,1,820
252,2020-10-10 00:27:34.672569,820,0,1,820
253,2020-10-10 01:53:51.267986,820,0,2,820
254,2020-10-10 21:37:26.779520,820,0,1,820
255,2020-10-11 13:54:16.112815,820,0,1,820
256,2020-10-11 15:08:43.903183,820,0,2,820
257,2020-10-12 10:09:05.774415,820,0,1,820
258,2020-10-01 00:00:00+00:00,1101,0,0,1101
259,2020-10-03 21:22:55.237549,1101,0,1,1101
260,2020-10-04 15:09:21.800322,1101,0,1,1101
261,2020-10-04 19:49:44.054104,1101,0,2,1101
262,2020-10-05 06:21:06.342027,1101,0,1,1101
263,2020-10-05 07:57:59.347703,1101,0,2,1101
264,2020-10-09 01:06:36.367866,1101,0,1,1101
265,2020-10-11 13:04:58.387847,1101,0,1,1101
266,2020-10-11 21:23:38.024389,1101,0,1,1101
267,2020-10-01 00:00:00+00:00,706,0,0,706
268,2020-10-03 07:13:10.053485,706,0,1,706
269,2020-10-04 07:13:03.649374,706,0,1,706
270,2020-10-04 22:33:08.352409,706,0,1,706
271,2020-10-05 15:54:02.035722,706,0,1,706
272,2020-10-09 17:33:42.882997,706,0,1,706
273,2020-10-12 19:40:28.823666,706,0,1,706
274,2020-10-01 00:00:00+00:00,932,0,0,932
275,2020-10-04 13:17:00.305367,932,0,1,932
276,2020-10-04 13:45:53.017043,932,0,2,932
277,2020-10-04 19:49:11.609438,932,0,1,932
278,2020-10-06 08:24:14.373782,932,0,1,932
279,2020-10-08 12:09:18.195494,932,0,1,932
280,2020-10-09 22:59:10.442984,932,0,1,932
281,2020-10-11 14:44:42.141780,932,0,1,932
282,2020-10-12 21:09:31.948425,932,0,1,932
283,2020-10-01 00:00:00+00:00,988,0,0,988
284,2020-10-03 19:55:05.784977,988,0,1,988
285,2020-10-03 21:52:20.048977,988,0,2,988
286,2020-10-04 17:59:24.881907,988,0,1,988
287,2020-10-05 16:32:03.304664,988,0,1,988
288,2020-10-09 14:16:49.525249,988,0,1,988
289,2020-10-09 16:50:38.151423,988,0,2,988
290,2020-10-10 09:16:14.693878,988,0,1,988
291,2020-10-10 22:59:41.064883,988,0,1,988
292,2020-10-01 00:00:00+00:00,1268,0,0,1268
293,2020-10-03 17:37:05.530635,1268,0,1,1268
294,2020-10-03 22:30:18.619785,1268,0,2,1268
295,2020-10-04 04:16:19.575722,1268,0,1,1268
296,2020-10-04 15:27:25.635646,1268,0,1,1268
297,2020-10-04 16:15:01.117236,1268,0,2,1268
298,2020-10-04 17:22:43.783540,1268,0,3,1268
299,2020-10-04 17:47:47.070426,1268,0,4,1268
300,2020-10-04 19:33:58.977748,1268,0,5,1268
301,2020-10-04 20:25:58.074041,1268,1,5,1268
302,2020-10-04 21:32:09.575965,1268,1,5,1268
303,2020-10-04 21:59:49.808615,1268,1,5,1268
304,2020-10-05 16:09:35.772330,1268,0,1,1268
305,2020-10-05 18:25:45.564905,1268,0,2,1268
306,2020-10-06 00:17:20.543590,1268,0,1,1268
307,2020-10-07 08:37:30.380112,1268,0,1,1268
308,2020-10-07 19:29:02.092131,1268,0,1,1268
309,2020-10-07 21:52:07.400631,1268,0,2,1268
310,2020-10-08 03:29:09.638620,1268,0,1,1268
311,2020-10-09 00:26:38.288919,1268,0,1,1268
312,2020-10-09 17:15:23.800846,1268,0,1,1268
313,2020-10-09 19:55:24.071184,1268,0,2,1268
314,2020-10-09 22:31:11.263223,1268,0,3,1268
315,2020-10-10 09:20:38.229819,1268,0,1,1268
316,2020-10-10 16:35:20.629303,1268,0,1,1268
317,2020-10-10 20:02:06.742738,1268,0,2,1268
318,2020-10-13 00:25:03.516504,1268,0,1,1268
319,2020-10-01 00:00:00+00:00,649,0,0,649
320,2020-10-03 01:41:48.384243,649,0,1,649
321,2020-10-03 16:15:06.636435,649,0,1,649
322,2020-10-03 22:12:36.297476,649,0,1,649
323,2020-10-06 04:16:40.361513,649,0,1,649
324,2020-10-08 14:05:51.248141,649,0,1,649
325,2020-10-09 09:28:59.417449,649,0,1,649
326,2020-10-10 14:03:24.073772,649,0,1,649
327,2020-10-13 12:00:51.651835,649,0,1,649
328,2020-10-01 00:00:00+00:00,1051,0,0,1051
329,2020-10-12 19:06:31.987829,1051,0,1,1051
330,2020-10-01 00:00:00+00:00,1158,0,0,1158
331,2020-10-04 00:12:15.329213,1158,0,1,1158
332,2020-10-04 02:35:20.526839,1158,0,2,1158
333,2020-10-05 08:01:45.303790,1158,0,1,1158
334,2020-10-05 10:00:47.790477,1158,0,2,1158
335,2020-10-08 17:46:45.668061,1158,0,1,1158
336,2020-10-09 09:26:59.984173,1158,0,1,1158
337,2020-10-11 15:11:34.459610,1158,0,1,1158
338,2020-10-12 08:48:41.217815,1158,0,1,1158
339,2020-10-13 17:22:23.663216,1158,0,1,1158
340,2020-10-01 00:00:00+00:00,546,0,0,546
341,2020-10-09 13:33:42.936448,546,0,1,546
342,2020-10-10 02:47:03.126573,546,0,1,546
343,2020-10-10 09:24:17.190780,546,0,1,546
344,2020-10-10 14:37:09.410442,546,0,1,546
345,2020-10-14 00:49:56.078028,546,0,1,546
346,2020-10-01 00:00:00+00:00,944,0,0,944
347,2020-10-04 21:53:20.076705,944,0,1,944
348,2020-10-05 07:34:57.614664,944,0,1,944
349,2020-10-12 09:02:26.586906,944,0,1,944
350,2020-10-14 12:21:18.491089,944,0,1,944
351,2020-10-01 00:00:00+00:00,1381,0,0,1381
352,2020-10-01 23:32:41.415708,1381,0,1,1381
353,2020-10-02 16:43:56.203559,1381,0,1,1381
354,2020-10-02 23:55:29.185816,1381,0,1,1381
355,2020-10-03 14:07:00.480500,1381,0,1,1381
356,2020-10-03 14:19:41.728134,1381,0,2,1381
357,2020-10-03 20:36:50.259281,1381,0,1,1381
